name	full_name	ssh_url	clone_url	html_url	created_at	updated_at	pushed_at	default_branch	size
llm-loopholes-research-9e63-codex	Hypogenic-AI/llm-loopholes-research-9e63-codex	git@github.com:Hypogenic-AI/llm-loopholes-research-9e63-codex.git	https://github.com/Hypogenic-AI/llm-loopholes-research-9e63-codex.git	https://github.com/Hypogenic-AI/llm-loopholes-research-9e63-codex	2026-05-17T21:19:00Z	2026-05-17T21:55:24Z	2026-05-17T21:55:19Z	main	20294
llm-persona-dislike-e5f8-gemini	Hypogenic-AI/llm-persona-dislike-e5f8-gemini	git@github.com:Hypogenic-AI/llm-persona-dislike-e5f8-gemini.git	https://github.com/Hypogenic-AI/llm-persona-dislike-e5f8-gemini.git	https://github.com/Hypogenic-AI/llm-persona-dislike-e5f8-gemini	2026-05-18T00:34:09Z	2026-05-18T01:37:22Z	2026-05-18T01:37:17Z	main	38264
llm-loopholes-research-570f-claude	Hypogenic-AI/llm-loopholes-research-570f-claude	git@github.com:Hypogenic-AI/llm-loopholes-research-570f-claude.git	https://github.com/Hypogenic-AI/llm-loopholes-research-570f-claude.git	https://github.com/Hypogenic-AI/llm-loopholes-research-570f-claude	2026-05-18T00:47:56Z	2026-05-18T02:14:56Z	2026-05-18T02:14:49Z	main	44071
distinct-persona-ai-12e6-claude	Hypogenic-AI/distinct-persona-ai-12e6-claude	git@github.com:Hypogenic-AI/distinct-persona-ai-12e6-claude.git	https://github.com/Hypogenic-AI/distinct-persona-ai-12e6-claude.git	https://github.com/Hypogenic-AI/distinct-persona-ai-12e6-claude	2026-05-18T00:48:17Z	2026-05-18T02:55:30Z	2026-05-18T02:55:20Z	main	76480
llm-persona-dislike-c0d6-codex	Hypogenic-AI/llm-persona-dislike-c0d6-codex	git@github.com:Hypogenic-AI/llm-persona-dislike-c0d6-codex.git	https://github.com/Hypogenic-AI/llm-persona-dislike-c0d6-codex.git	https://github.com/Hypogenic-AI/llm-persona-dislike-c0d6-codex	2026-05-18T02:09:18Z	2026-05-18T02:35:41Z	2026-05-18T02:35:36Z	main	27893
llm-persona-dislike-1529-claude	Hypogenic-AI/llm-persona-dislike-1529-claude	git@github.com:Hypogenic-AI/llm-persona-dislike-1529-claude.git	https://github.com/Hypogenic-AI/llm-persona-dislike-1529-claude.git	https://github.com/Hypogenic-AI/llm-persona-dislike-1529-claude	2026-05-18T02:25:47Z	2026-05-18T03:36:35Z	2026-05-18T03:36:24Z	main	626040
novel-bio-mechanisms-c075-claude	Hypogenic-AI/novel-bio-mechanisms-c075-claude	git@github.com:Hypogenic-AI/novel-bio-mechanisms-c075-claude.git	https://github.com/Hypogenic-AI/novel-bio-mechanisms-c075-claude.git	https://github.com/Hypogenic-AI/novel-bio-mechanisms-c075-claude	2026-05-19T16:30:29Z	2026-05-19T18:30:55Z	2026-05-19T18:30:45Z	main	193283
llm-death-thoughts-cdac-gemini	Hypogenic-AI/llm-death-thoughts-cdac-gemini	git@github.com:Hypogenic-AI/llm-death-thoughts-cdac-gemini.git	https://github.com/Hypogenic-AI/llm-death-thoughts-cdac-gemini.git	https://github.com/Hypogenic-AI/llm-death-thoughts-cdac-gemini	2026-05-23T21:47:08Z	2026-05-23T22:08:52Z	2026-05-23T22:08:47Z	main	8170
llm-reading-modes-30aa-gemini	Hypogenic-AI/llm-reading-modes-30aa-gemini	git@github.com:Hypogenic-AI/llm-reading-modes-30aa-gemini.git	https://github.com/Hypogenic-AI/llm-reading-modes-30aa-gemini.git	https://github.com/Hypogenic-AI/llm-reading-modes-30aa-gemini	2026-05-23T21:47:39Z	2026-05-23T22:13:01Z	2026-05-23T22:12:56Z	main	71370
llm-forecasting-cd55-claude	Hypogenic-AI/llm-forecasting-cd55-claude	git@github.com:Hypogenic-AI/llm-forecasting-cd55-claude.git	https://github.com/Hypogenic-AI/llm-forecasting-cd55-claude.git	https://github.com/Hypogenic-AI/llm-forecasting-cd55-claude	2026-05-23T21:50:17Z	2026-05-24T20:40:00Z	2026-05-24T20:39:55Z	main	52626
llm-death-thoughts-b7a5-claude	Hypogenic-AI/llm-death-thoughts-b7a5-claude	git@github.com:Hypogenic-AI/llm-death-thoughts-b7a5-claude.git	https://github.com/Hypogenic-AI/llm-death-thoughts-b7a5-claude.git	https://github.com/Hypogenic-AI/llm-death-thoughts-b7a5-claude	2026-05-24T00:44:17Z	2026-05-24T01:35:19Z	2026-05-24T01:35:13Z	main	90885
llm-reading-modes-c01e-claude	Hypogenic-AI/llm-reading-modes-c01e-claude	git@github.com:Hypogenic-AI/llm-reading-modes-c01e-claude.git	https://github.com/Hypogenic-AI/llm-reading-modes-c01e-claude.git	https://github.com/Hypogenic-AI/llm-reading-modes-c01e-claude	2026-05-24T00:44:27Z	2026-05-24T06:23:11Z	2026-05-24T06:23:06Z	main	59142
llm-forecasting-ea39-gemini	Hypogenic-AI/llm-forecasting-ea39-gemini	git@github.com:Hypogenic-AI/llm-forecasting-ea39-gemini.git	https://github.com/Hypogenic-AI/llm-forecasting-ea39-gemini.git	https://github.com/Hypogenic-AI/llm-forecasting-ea39-gemini	2026-05-24T21:00:47Z	2026-05-24T21:24:09Z	2026-05-24T21:24:04Z	main	30513
llm-death-thoughts-89b7-codex	Hypogenic-AI/llm-death-thoughts-89b7-codex	git@github.com:Hypogenic-AI/llm-death-thoughts-89b7-codex.git	https://github.com/Hypogenic-AI/llm-death-thoughts-89b7-codex.git	https://github.com/Hypogenic-AI/llm-death-thoughts-89b7-codex	2026-05-24T22:09:27Z	2026-05-24T22:55:19Z	2026-05-24T22:55:14Z	main	13394
llm-reading-modes-af09-codex	Hypogenic-AI/llm-reading-modes-af09-codex	git@github.com:Hypogenic-AI/llm-reading-modes-af09-codex.git	https://github.com/Hypogenic-AI/llm-reading-modes-af09-codex.git	https://github.com/Hypogenic-AI/llm-reading-modes-af09-codex	2026-05-25T03:41:56Z	2026-05-25T19:17:57Z	2026-05-25T19:17:53Z	main	13948
llm-forecasting-3be2-codex	Hypogenic-AI/llm-forecasting-3be2-codex	git@github.com:Hypogenic-AI/llm-forecasting-3be2-codex.git	https://github.com/Hypogenic-AI/llm-forecasting-3be2-codex.git	https://github.com/Hypogenic-AI/llm-forecasting-3be2-codex	2026-05-25T09:42:39Z	2026-05-28T11:17:16Z	2026-05-25T10:04:53Z	main	34349
hilbert-nullstellensatz-d241-codex	Hypogenic-AI/hilbert-nullstellensatz-d241-codex	git@github.com:Hypogenic-AI/hilbert-nullstellensatz-d241-codex.git	https://github.com/Hypogenic-AI/hilbert-nullstellensatz-d241-codex.git	https://github.com/Hypogenic-AI/hilbert-nullstellensatz-d241-codex	2026-05-30T00:44:01Z	2026-05-30T01:18:28Z	2026-05-30T01:18:22Z	main	39416
jacobson-commutativity-3-36c0-codex	Hypogenic-AI/jacobson-commutativity-3-36c0-codex	git@github.com:Hypogenic-AI/jacobson-commutativity-3-36c0-codex.git	https://github.com/Hypogenic-AI/jacobson-commutativity-3-36c0-codex.git	https://github.com/Hypogenic-AI/jacobson-commutativity-3-36c0-codex	2026-05-30T05:56:00Z	2026-05-30T06:42:29Z	2026-05-30T06:42:24Z	main	3449
novel-bio-mechanisms-a08e-gemini	Hypogenic-AI/novel-bio-mechanisms-a08e-gemini	git@github.com:Hypogenic-AI/novel-bio-mechanisms-a08e-gemini.git	https://github.com/Hypogenic-AI/novel-bio-mechanisms-a08e-gemini.git	https://github.com/Hypogenic-AI/novel-bio-mechanisms-a08e-gemini	2026-05-30T21:10:25Z	2026-05-30T21:30:07Z	2026-05-30T21:30:01Z	main	43599
llm-vs-human-loopholes-0ca7-gemini	Hypogenic-AI/llm-vs-human-loopholes-0ca7-gemini	git@github.com:Hypogenic-AI/llm-vs-human-loopholes-0ca7-gemini.git	https://github.com/Hypogenic-AI/llm-vs-human-loopholes-0ca7-gemini.git	https://github.com/Hypogenic-AI/llm-vs-human-loopholes-0ca7-gemini	2026-05-30T21:11:31Z	2026-05-30T21:31:08Z	2026-05-30T21:31:03Z	main	4495
novel-geom-addressing-c44b-claude	Hypogenic-AI/novel-geom-addressing-c44b-claude	git@github.com:Hypogenic-AI/novel-geom-addressing-c44b-claude.git	https://github.com/Hypogenic-AI/novel-geom-addressing-c44b-claude.git	https://github.com/Hypogenic-AI/novel-geom-addressing-c44b-claude	2026-05-30T21:12:42Z	2026-05-30T22:32:30Z	2026-05-30T22:32:23Z	main	98774
novel-bio-mechanisms-002c-claude	Hypogenic-AI/novel-bio-mechanisms-002c-claude	git@github.com:Hypogenic-AI/novel-bio-mechanisms-002c-claude.git	https://github.com/Hypogenic-AI/novel-bio-mechanisms-002c-claude.git	https://github.com/Hypogenic-AI/novel-bio-mechanisms-002c-claude	2026-05-30T21:43:38Z	2026-05-30T22:49:44Z	2026-05-30T22:49:38Z	main	201492
llm-vs-human-loopholes-e858-claude	Hypogenic-AI/llm-vs-human-loopholes-e858-claude	git@github.com:Hypogenic-AI/llm-vs-human-loopholes-e858-claude.git	https://github.com/Hypogenic-AI/llm-vs-human-loopholes-e858-claude.git	https://github.com/Hypogenic-AI/llm-vs-human-loopholes-e858-claude	2026-05-30T21:44:08Z	2026-05-31T00:53:28Z	2026-05-31T00:53:20Z	main	23702
novel-geom-addressing-028d-gemini	Hypogenic-AI/novel-geom-addressing-028d-gemini	git@github.com:Hypogenic-AI/novel-geom-addressing-028d-gemini.git	https://github.com/Hypogenic-AI/novel-geom-addressing-028d-gemini.git	https://github.com/Hypogenic-AI/novel-geom-addressing-028d-gemini	2026-05-31T02:02:29Z	2026-05-31T02:25:35Z	2026-05-31T02:25:30Z	main	51696
novel-bio-mechanisms-594c-codex	Hypogenic-AI/novel-bio-mechanisms-594c-codex	git@github.com:Hypogenic-AI/novel-bio-mechanisms-594c-codex.git	https://github.com/Hypogenic-AI/novel-bio-mechanisms-594c-codex.git	https://github.com/Hypogenic-AI/novel-bio-mechanisms-594c-codex	2026-05-31T02:12:18Z	2026-05-31T07:35:55Z	2026-05-31T07:35:52Z	main	213111
llm-vs-human-loopholes-028c-codex	Hypogenic-AI/llm-vs-human-loopholes-028c-codex	git@github.com:Hypogenic-AI/llm-vs-human-loopholes-028c-codex.git	https://github.com/Hypogenic-AI/llm-vs-human-loopholes-028c-codex.git	https://github.com/Hypogenic-AI/llm-vs-human-loopholes-028c-codex	2026-05-31T07:39:50Z	2026-05-31T23:09:17Z	2026-05-31T23:09:13Z	main	34943
novel-geom-addressing-506d-codex	Hypogenic-AI/novel-geom-addressing-506d-codex	git@github.com:Hypogenic-AI/novel-geom-addressing-506d-codex.git	https://github.com/Hypogenic-AI/novel-geom-addressing-506d-codex.git	https://github.com/Hypogenic-AI/novel-geom-addressing-506d-codex	2026-06-01T03:47:03Z	2026-06-01T04:29:03Z	2026-06-01T04:28:58Z	main	107245
ai-driven-invention-03d7-gemini	Hypogenic-AI/ai-driven-invention-03d7-gemini	git@github.com:Hypogenic-AI/ai-driven-invention-03d7-gemini.git	https://github.com/Hypogenic-AI/ai-driven-invention-03d7-gemini.git	https://github.com/Hypogenic-AI/ai-driven-invention-03d7-gemini	2026-06-07T21:05:48Z	2026-06-07T21:18:53Z	2026-06-07T21:18:49Z	main	20993
narrative-space-llm-3519-gemini	Hypogenic-AI/narrative-space-llm-3519-gemini	git@github.com:Hypogenic-AI/narrative-space-llm-3519-gemini.git	https://github.com/Hypogenic-AI/narrative-space-llm-3519-gemini.git	https://github.com/Hypogenic-AI/narrative-space-llm-3519-gemini	2026-06-07T21:07:05Z	2026-06-07T21:22:33Z	2026-06-07T21:22:27Z	main	84997
base-vs-instruct-models-d95a-claude	Hypogenic-AI/base-vs-instruct-models-d95a-claude	git@github.com:Hypogenic-AI/base-vs-instruct-models-d95a-claude.git	https://github.com/Hypogenic-AI/base-vs-instruct-models-d95a-claude.git	https://github.com/Hypogenic-AI/base-vs-instruct-models-d95a-claude	2026-06-07T21:12:08Z	2026-06-07T22:38:16Z	2026-06-07T22:38:10Z	main	54009
ai-driven-invention-4088-claude	Hypogenic-AI/ai-driven-invention-4088-claude	git@github.com:Hypogenic-AI/ai-driven-invention-4088-claude.git	https://github.com/Hypogenic-AI/ai-driven-invention-4088-claude.git	https://github.com/Hypogenic-AI/ai-driven-invention-4088-claude	2026-06-07T21:22:05Z	2026-06-08T15:50:40Z	2026-06-08T14:13:55Z	main	2438
ai-driven-invention-9655-codex	Hypogenic-AI/ai-driven-invention-9655-codex	git@github.com:Hypogenic-AI/ai-driven-invention-9655-codex.git	https://github.com/Hypogenic-AI/ai-driven-invention-9655-codex.git	https://github.com/Hypogenic-AI/ai-driven-invention-9655-codex	2026-06-08T03:38:28Z	2026-06-08T04:23:29Z	2026-06-08T04:23:22Z	main	280651
base-vs-instruct-models-d3a1-gemini	Hypogenic-AI/base-vs-instruct-models-d3a1-gemini	git@github.com:Hypogenic-AI/base-vs-instruct-models-d3a1-gemini.git	https://github.com/Hypogenic-AI/base-vs-instruct-models-d3a1-gemini.git	https://github.com/Hypogenic-AI/base-vs-instruct-models-d3a1-gemini	2026-06-08T14:01:55Z	2026-06-08T14:31:46Z	2026-06-08T14:26:50Z	main	44614
narrative-space-llm-8f63-claude	Hypogenic-AI/narrative-space-llm-8f63-claude	git@github.com:Hypogenic-AI/narrative-space-llm-8f63-claude.git	https://github.com/Hypogenic-AI/narrative-space-llm-8f63-claude.git	https://github.com/Hypogenic-AI/narrative-space-llm-8f63-claude	2026-06-08T14:03:48Z	2026-06-08T14:51:19Z	2026-06-08T14:51:10Z	main	60103
narrative-space-llm-65e5-codex	Hypogenic-AI/narrative-space-llm-65e5-codex	git@github.com:Hypogenic-AI/narrative-space-llm-65e5-codex.git	https://github.com/Hypogenic-AI/narrative-space-llm-65e5-codex.git	https://github.com/Hypogenic-AI/narrative-space-llm-65e5-codex	2026-06-08T14:27:39Z	2026-06-08T15:23:28Z	2026-06-08T15:21:38Z	main	93612
base-vs-instruct-models-9ebe-codex	Hypogenic-AI/base-vs-instruct-models-9ebe-codex	git@github.com:Hypogenic-AI/base-vs-instruct-models-9ebe-codex.git	https://github.com/Hypogenic-AI/base-vs-instruct-models-9ebe-codex.git	https://github.com/Hypogenic-AI/base-vs-instruct-models-9ebe-codex	2026-06-08T21:57:02Z	2026-06-08T22:41:34Z	2026-06-08T22:41:27Z	main	44586
llm-sleep-mechanism-d0a6-claude	Hypogenic-AI/llm-sleep-mechanism-d0a6-claude	git@github.com:Hypogenic-AI/llm-sleep-mechanism-d0a6-claude.git	https://github.com/Hypogenic-AI/llm-sleep-mechanism-d0a6-claude.git	https://github.com/Hypogenic-AI/llm-sleep-mechanism-d0a6-claude	2026-06-15T04:00:28Z	2026-06-15T05:49:48Z	2026-06-15T05:49:42Z	main	4431
sampling-nn-1a8c-claude	Hypogenic-AI/sampling-nn-1a8c-claude	git@github.com:Hypogenic-AI/sampling-nn-1a8c-claude.git	https://github.com/Hypogenic-AI/sampling-nn-1a8c-claude.git	https://github.com/Hypogenic-AI/sampling-nn-1a8c-claude	2026-06-15T04:02:20Z	2026-06-15T05:13:37Z	2026-06-15T05:13:31Z	main	40374
error-extrapolation-1820-claude	Hypogenic-AI/error-extrapolation-1820-claude	git@github.com:Hypogenic-AI/error-extrapolation-1820-claude.git	https://github.com/Hypogenic-AI/error-extrapolation-1820-claude.git	https://github.com/Hypogenic-AI/error-extrapolation-1820-claude	2026-06-15T04:03:21Z	2026-06-15T13:20:48Z	2026-06-15T13:20:19Z	main	22002
error-extrapolation-d0c9-gemini	Hypogenic-AI/error-extrapolation-d0c9-gemini	git@github.com:Hypogenic-AI/error-extrapolation-d0c9-gemini.git	https://github.com/Hypogenic-AI/error-extrapolation-d0c9-gemini.git	https://github.com/Hypogenic-AI/error-extrapolation-d0c9-gemini	2026-06-15T13:09:38Z	2026-06-15T13:52:23Z	2026-06-15T13:52:18Z	main	24051
sampling-nn-0688-gemini	Hypogenic-AI/sampling-nn-0688-gemini	git@github.com:Hypogenic-AI/sampling-nn-0688-gemini.git	https://github.com/Hypogenic-AI/sampling-nn-0688-gemini.git	https://github.com/Hypogenic-AI/sampling-nn-0688-gemini	2026-06-15T14:38:52Z	2026-06-15T15:49:23Z	2026-06-15T15:49:17Z	main	27226
llm-sleep-mechanism-18a0-codex	Hypogenic-AI/llm-sleep-mechanism-18a0-codex	git@github.com:Hypogenic-AI/llm-sleep-mechanism-18a0-codex.git	https://github.com/Hypogenic-AI/llm-sleep-mechanism-18a0-codex.git	https://github.com/Hypogenic-AI/llm-sleep-mechanism-18a0-codex	2026-06-15T20:07:29Z	2026-06-15T21:05:22Z	2026-06-15T21:05:15Z	main	57196
llm-sleep-mechanism-95e3-gemini	Hypogenic-AI/llm-sleep-mechanism-95e3-gemini	git@github.com:Hypogenic-AI/llm-sleep-mechanism-95e3-gemini.git	https://github.com/Hypogenic-AI/llm-sleep-mechanism-95e3-gemini.git	https://github.com/Hypogenic-AI/llm-sleep-mechanism-95e3-gemini	2026-06-15T21:53:16Z	2026-06-15T23:28:22Z	2026-06-15T23:28:15Z	main	203704
sampling-nn-d01c-codex	Hypogenic-AI/sampling-nn-d01c-codex	git@github.com:Hypogenic-AI/sampling-nn-d01c-codex.git	https://github.com/Hypogenic-AI/sampling-nn-d01c-codex.git	https://github.com/Hypogenic-AI/sampling-nn-d01c-codex	2026-06-16T03:39:14Z	2026-06-16T04:19:20Z	2026-06-16T04:19:15Z	main	38757
error-extrapolation-6a30-codex	Hypogenic-AI/error-extrapolation-6a30-codex	git@github.com:Hypogenic-AI/error-extrapolation-6a30-codex.git	https://github.com/Hypogenic-AI/error-extrapolation-6a30-codex.git	https://github.com/Hypogenic-AI/error-extrapolation-6a30-codex	2026-06-16T14:12:16Z	2026-06-16T15:25:22Z	2026-06-16T15:23:12Z	main	38966
grounded-novelty-ai-69c6-claude	Hypogenic-AI/grounded-novelty-ai-69c6-claude	git@github.com:Hypogenic-AI/grounded-novelty-ai-69c6-claude.git	https://github.com/Hypogenic-AI/grounded-novelty-ai-69c6-claude.git	https://github.com/Hypogenic-AI/grounded-novelty-ai-69c6-claude	2026-06-18T18:12:06Z	2026-06-18T19:07:35Z	2026-06-18T19:07:23Z	main	3206
neural-symbolic-ai-d145-claude	Hypogenic-AI/neural-symbolic-ai-d145-claude	git@github.com:Hypogenic-AI/neural-symbolic-ai-d145-claude.git	https://github.com/Hypogenic-AI/neural-symbolic-ai-d145-claude.git	https://github.com/Hypogenic-AI/neural-symbolic-ai-d145-claude	2026-06-19T16:11:05Z	2026-06-19T16:59:03Z	2026-06-19T16:58:55Z	main	25949
drama-types-ai-e4ac-claude	Hypogenic-AI/drama-types-ai-e4ac-claude	git@github.com:Hypogenic-AI/drama-types-ai-e4ac-claude.git	https://github.com/Hypogenic-AI/drama-types-ai-e4ac-claude.git	https://github.com/Hypogenic-AI/drama-types-ai-e4ac-claude	2026-06-21T21:22:19Z	2026-06-22T17:38:47Z	2026-06-22T17:38:39Z	main	136417
icl-finetune-gap-0331-claude	Hypogenic-AI/icl-finetune-gap-0331-claude	git@github.com:Hypogenic-AI/icl-finetune-gap-0331-claude.git	https://github.com/Hypogenic-AI/icl-finetune-gap-0331-claude.git	https://github.com/Hypogenic-AI/icl-finetune-gap-0331-claude	2026-06-21T21:39:49Z	2026-06-21T23:18:35Z	2026-06-21T23:18:30Z	main	44466
llms-know-answer-73ae-claude	Hypogenic-AI/llms-know-answer-73ae-claude	git@github.com:Hypogenic-AI/llms-know-answer-73ae-claude.git	https://github.com/Hypogenic-AI/llms-know-answer-73ae-claude.git	https://github.com/Hypogenic-AI/llms-know-answer-73ae-claude	2026-06-22T01:18:48Z	2026-06-22T03:32:56Z	2026-06-22T03:32:50Z	main	53117
drama-types-ai-58c0-codex	Hypogenic-AI/drama-types-ai-58c0-codex	git@github.com:Hypogenic-AI/drama-types-ai-58c0-codex.git	https://github.com/Hypogenic-AI/drama-types-ai-58c0-codex.git	https://github.com/Hypogenic-AI/drama-types-ai-58c0-codex	2026-06-23T03:00:49Z	2026-06-23T03:53:08Z	2026-06-23T03:53:02Z	main	111291
icl-finetune-scale-398c-codex	Hypogenic-AI/icl-finetune-scale-398c-codex	git@github.com:Hypogenic-AI/icl-finetune-scale-398c-codex.git	https://github.com/Hypogenic-AI/icl-finetune-scale-398c-codex.git	https://github.com/Hypogenic-AI/icl-finetune-scale-398c-codex	2026-06-23T03:57:10Z	2026-06-23T04:51:14Z	2026-06-23T04:51:09Z	main	42436
llms-know-answer-eef8-codex	Hypogenic-AI/llms-know-answer-eef8-codex	git@github.com:Hypogenic-AI/llms-know-answer-eef8-codex.git	https://github.com/Hypogenic-AI/llms-know-answer-eef8-codex.git	https://github.com/Hypogenic-AI/llms-know-answer-eef8-codex	2026-06-23T05:32:11Z	2026-06-23T06:27:21Z	2026-06-23T06:27:15Z	main	53044
quantum-ml-methods-7581-claude	Hypogenic-AI/quantum-ml-methods-7581-claude	git@github.com:Hypogenic-AI/quantum-ml-methods-7581-claude.git	https://github.com/Hypogenic-AI/quantum-ml-methods-7581-claude.git	https://github.com/Hypogenic-AI/quantum-ml-methods-7581-claude	2026-06-24T19:13:44Z	2026-06-24T20:56:12Z	2026-06-24T20:56:06Z	main	47480
quantum-ml-methods-d41e-claude	Hypogenic-AI/quantum-ml-methods-d41e-claude	git@github.com:Hypogenic-AI/quantum-ml-methods-d41e-claude.git	https://github.com/Hypogenic-AI/quantum-ml-methods-d41e-claude.git	https://github.com/Hypogenic-AI/quantum-ml-methods-d41e-claude	2026-06-25T17:02:00Z	2026-06-25T17:54:48Z	2026-06-25T17:51:17Z	main	42421
grounded-novelty-ai-6ac8-claude	Hypogenic-AI/grounded-novelty-ai-6ac8-claude	git@github.com:Hypogenic-AI/grounded-novelty-ai-6ac8-claude.git	https://github.com/Hypogenic-AI/grounded-novelty-ai-6ac8-claude.git	https://github.com/Hypogenic-AI/grounded-novelty-ai-6ac8-claude	2026-06-28T20:59:37Z	2026-06-28T21:59:19Z	2026-06-28T21:59:12Z	main	52614
neural-symbolic-ai-41f3-claude	Hypogenic-AI/neural-symbolic-ai-41f3-claude	git@github.com:Hypogenic-AI/neural-symbolic-ai-41f3-claude.git	https://github.com/Hypogenic-AI/neural-symbolic-ai-41f3-claude.git	https://github.com/Hypogenic-AI/neural-symbolic-ai-41f3-claude	2026-06-28T20:59:52Z	2026-06-28T22:07:56Z	2026-06-28T22:07:50Z	main	41298
llm-blindspot-priorities-60de-claude	Hypogenic-AI/llm-blindspot-priorities-60de-claude	git@github.com:Hypogenic-AI/llm-blindspot-priorities-60de-claude.git	https://github.com/Hypogenic-AI/llm-blindspot-priorities-60de-claude.git	https://github.com/Hypogenic-AI/llm-blindspot-priorities-60de-claude	2026-06-28T21:00:17Z	2026-06-28T21:48:23Z	2026-06-28T21:48:18Z	main	2215
grounded-novelty-ai-5114-codex	Hypogenic-AI/grounded-novelty-ai-5114-codex	git@github.com:Hypogenic-AI/grounded-novelty-ai-5114-codex.git	https://github.com/Hypogenic-AI/grounded-novelty-ai-5114-codex.git	https://github.com/Hypogenic-AI/grounded-novelty-ai-5114-codex	2026-06-29T04:34:54Z	2026-06-29T05:27:09Z	2026-06-29T05:27:03Z	main	67255
logit-lens-implicit-fbb4-codex	Hypogenic-AI/logit-lens-implicit-fbb4-codex	git@github.com:Hypogenic-AI/logit-lens-implicit-fbb4-codex.git	https://github.com/Hypogenic-AI/logit-lens-implicit-fbb4-codex.git	https://github.com/Hypogenic-AI/logit-lens-implicit-fbb4-codex	2026-06-29T04:35:33Z	2026-06-29T05:21:10Z	2026-06-29T05:21:01Z	main	162070
neural-symbolic-ai-2f28-codex	Hypogenic-AI/neural-symbolic-ai-2f28-codex	git@github.com:Hypogenic-AI/neural-symbolic-ai-2f28-codex.git	https://github.com/Hypogenic-AI/neural-symbolic-ai-2f28-codex.git	https://github.com/Hypogenic-AI/neural-symbolic-ai-2f28-codex	2026-06-29T04:35:53Z	2026-06-29T05:24:16Z	2026-06-29T05:24:10Z	main	106132
logit-lens-implicit-9a0d-claude	Hypogenic-AI/logit-lens-implicit-9a0d-claude	git@github.com:Hypogenic-AI/logit-lens-implicit-9a0d-claude.git	https://github.com/Hypogenic-AI/logit-lens-implicit-9a0d-claude.git	https://github.com/Hypogenic-AI/logit-lens-implicit-9a0d-claude	2026-06-29T16:07:42Z	2026-06-29T17:24:21Z	2026-06-29T17:24:14Z	main	109972
llm-multi-person-id-f00b-codex	Hypogenic-AI/llm-multi-person-id-f00b-codex	git@github.com:Hypogenic-AI/llm-multi-person-id-f00b-codex.git	https://github.com/Hypogenic-AI/llm-multi-person-id-f00b-codex.git	https://github.com/Hypogenic-AI/llm-multi-person-id-f00b-codex	2026-07-06T06:16:06Z	2026-07-06T07:03:36Z	2026-07-06T07:03:31Z	main	28908
sticky-personas-ai-a685-codex	Hypogenic-AI/sticky-personas-ai-a685-codex	git@github.com:Hypogenic-AI/sticky-personas-ai-a685-codex.git	https://github.com/Hypogenic-AI/sticky-personas-ai-a685-codex.git	https://github.com/Hypogenic-AI/sticky-personas-ai-a685-codex	2026-07-06T06:17:01Z	2026-07-06T07:17:14Z	2026-07-06T07:17:08Z	main	76873
quantum-ml-methods-c288-codex	Hypogenic-AI/quantum-ml-methods-c288-codex	git@github.com:Hypogenic-AI/quantum-ml-methods-c288-codex.git	https://github.com/Hypogenic-AI/quantum-ml-methods-c288-codex.git	https://github.com/Hypogenic-AI/quantum-ml-methods-c288-codex	2026-07-06T06:19:06Z	2026-07-06T07:04:01Z	2026-07-06T07:03:55Z	main	58922
sticky-personas-ai-9dab-claude	Hypogenic-AI/sticky-personas-ai-9dab-claude	git@github.com:Hypogenic-AI/sticky-personas-ai-9dab-claude.git	https://github.com/Hypogenic-AI/sticky-personas-ai-9dab-claude.git	https://github.com/Hypogenic-AI/sticky-personas-ai-9dab-claude	2026-07-06T13:27:17Z	2026-07-06T14:11:18Z	2026-07-06T14:08:46Z	main	75669
quantum-ml-methods-54ff-claude	Hypogenic-AI/quantum-ml-methods-54ff-claude	git@github.com:Hypogenic-AI/quantum-ml-methods-54ff-claude.git	https://github.com/Hypogenic-AI/quantum-ml-methods-54ff-claude.git	https://github.com/Hypogenic-AI/quantum-ml-methods-54ff-claude	2026-07-06T13:27:40Z	2026-07-06T15:29:25Z	2026-07-06T15:25:44Z	main	28221
llm-multi-person-id-1096-claude	Hypogenic-AI/llm-multi-person-id-1096-claude	git@github.com:Hypogenic-AI/llm-multi-person-id-1096-claude.git	https://github.com/Hypogenic-AI/llm-multi-person-id-1096-claude.git	https://github.com/Hypogenic-AI/llm-multi-person-id-1096-claude	2026-07-06T23:39:28Z	2026-07-07T01:26:58Z	2026-07-07T01:26:44Z	main	36009
llm_unspeakables_20260713_124114_33f1a14e	Hypogenic-AI/llm_unspeakables_20260713_124114_33f1a14e	git@github.com:Hypogenic-AI/llm_unspeakables_20260713_124114_33f1a14e.git	https://github.com/Hypogenic-AI/llm_unspeakables_20260713_124114_33f1a14e.git	https://github.com/Hypogenic-AI/llm_unspeakables_20260713_124114_33f1a14e	2026-07-13T12:41:16Z	2026-07-13T14:55:28Z	2026-07-13T14:53:24Z	main	3073
llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4	Hypogenic-AI/llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4	git@github.com:Hypogenic-AI/llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4.git	https://github.com/Hypogenic-AI/llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4.git	https://github.com/Hypogenic-AI/llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4	2026-07-14T23:42:45Z	2026-07-15T00:45:46Z	2026-07-15T00:45:38Z	main	20685
